reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app
01fb195e-986f-4f67-a877-be439dd01131,Ida farida,https://play-lh.googleusercontent.com/a/ACg8ocIeORPT_9JoJSZSL7fnLp0u91vl5ANHpyBu9POosfEaMCr5zw=mo,bagus,5,0,2.85.0,2025-09-04 08:15:55,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Yuka",2025-09-04 08:40:13,2.85.0,BRImo
d3a06382-9430-4e62-8fa1-4ecb4656064f,Adintia Zahratussita,https://play-lh.googleusercontent.com/a-/ALV-UjXk-3kjkFn1WD7C7ddcIjCM44n44fV5q289COotXDgNc17A9J4,sangat bagus dan efisien,5,0,2.87.1,2025-09-04 07:53:38,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Yuka",2025-09-04 08:31:32,2.87.1,BRImo
b15a2835-108e-44b7-b506-e8de3a3a0913,Salma Salsabilarosyadi,https://play-lh.googleusercontent.com/a/ACg8ocLYZrWkZlr7OWSS_zDQ71JnqmFCC_U8xoOV111ig9Yoh0XxtQ=mo,jaringan wifi kami bagus. tp muncul jaringan internet tidak bagus. sehingga 3 hari kami tidak bisa bertransaksi. mohon diperbaiki,2,0,,2025-09-04 07:49:54,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Ciska",2025-09-04 08:30:44,,BRImo
06f6ad96-c96b-487f-bbcf-da978d23690b,Sabir Muhammad,https://play-lh.googleusercontent.com/a/ACg8ocIuxEnBsxGNQWxJaH6oSWleleJwA7z0M-yFHkMROmvh0I80rQ=mo,sangat memudahkan transaksi,5,0,,2025-09-04 07:46:49,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fira",2025-09-04 08:38:34,,BRImo
b09daecd-3925-4e2f-9c8c-883b66a71aff,Kodok Berewok,https://play-lh.googleusercontent.com/a/ACg8ocLGSA9Ww0i_fWicvQXMzYstbgtJE2qLIkN-iyRMpJPpjLdyng=mo,👍👍👍,5,0,2.87.1,2025-09-04 07:44:46,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Becca",2025-09-04 08:33:22,2.87.1,BRImo
cc42991f-4bb7-4a95-894b-fe123d91f199,filda official,https://play-lh.googleusercontent.com/a-/ALV-UjXkF5fUaxQmscQrpJz6Wt6OrE3l8gB1HMBwViTbuOavmrJkbDY,mantap terus,5,0,2.87.1,2025-09-04 07:37:46,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Shima",2025-09-04 08:37:16,2.87.1,BRImo
99ff9ccc-34cf-4f28-ab76-74b4c1341797,Jarlik 8099,https://play-lh.googleusercontent.com/a-/ALV-UjU79b2zpjAPMgSl7onzcSWD0kb3WUXN5jR4C3oCg8sIXBkXAHA,Halo pihak BRI saya mengalami kendala saat akan melakukan daftar rekening BRI secara online lewat aplikasi BRI ini di langkah pertama saya sudah isi formulir nya dengan benar seperti foto KTP no nik nama lengkap nama ibu kandung dan nomor telepon yang aktif tapi keterangan tidak bisa masuk ini bagaimana tolong di bantu dong mohon maaf sebelumnya saya cuma kasih bintang 3 dulu kalau sudah bisa digunakan aplikasi nya saya akan kasih bintang 5 sekian terima kasih mohon di bantu,5,0,2.87.1,2025-09-04 07:35:54,"Hai, Sobat BRI. Mohon maaf atas ketidaknyamanannya. Jika mengalami kendala, guna pengecekan dan tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ciska",2024-12-10 09:29:08,2.87.1,BRImo
71849985-900a-4d0c-ac72-9f2aef03321e,Taufan Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjVMjhBB1GGG0jNdLy38-DPqsBjR8lYWqNz1Vaar5okMtJT3GLQl,bagus,5,0,2.87.1,2025-09-04 07:27:26,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Ciska",2025-09-04 08:31:20,2.87.1,BRImo
41c0856f-9d96-42ae-8189-e50a87cd91b5,Suryaman Maman,https://play-lh.googleusercontent.com/a/ACg8ocJNNS_SCi6SJJLVKgLtJiG_RMBIAUa8Gm34A1k4bRuKWLbN7A=mo,oke simple,5,0,2.87.1,2025-09-04 07:25:17,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 07:33:27,2.87.1,BRImo
76e886c7-97b4-4897-bea9-8f67dc680b81,Wahid Muhyidin,https://play-lh.googleusercontent.com/a-/ALV-UjVW1eh3L-m5o5XwlFPohn0c7UvOZ2uN2IU-F8UeyIfeJgKdMsU,sangat mempermudah sekali dalam transaksi the best,5,0,2.87.1,2025-09-04 07:25:07,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fista",2025-09-04 07:44:51,2.87.1,BRImo
8f6a53cb-ae59-450a-93ce-074fe509384d,Jemmy Namah,https://play-lh.googleusercontent.com/a/ACg8ocJg3c2o9mu7yjlw_8GEgQHtcTOQsLqmjikQTf1B4QaIiAVYCA=mo,oke,5,0,2.87.1,2025-09-04 07:19:15,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fista",2025-09-04 07:43:21,2.87.1,BRImo
19c4111c-37ac-4484-9bc5-14754fae9174,Harie0503,https://play-lh.googleusercontent.com/a-/ALV-UjWru-BZoDcPFcMusK22kbEcuXVOTyesOp8NUYQOePCTwI1V01C0,Lebih mudah transaksi,4,0,2.87.1,2025-09-04 07:18:54,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 07:44:25,2.87.1,BRImo
a5d7ca79-18df-4c38-890c-4fe0fe80f1b1,f16lukman agung,https://play-lh.googleusercontent.com/a/ACg8ocL4G8UnCAvV_6vo9lXxf4Qm95cosC9KQveOv2DggI3SyAIynQ=mo,"udah daftar, semua data sudah benar. tp kenapa kok gak bisa login. malah kembali ke menu daftar. gimana sih, mohon penjelasannya?",2,0,2.87.1,2025-09-04 07:18:29,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan melakukan pembuatan laporan melalui email callbri@bri.co.id. Tks~Fista",2025-09-04 07:41:20,2.87.1,BRImo
2672881b-1493-4764-92a4-106ff333f272,Tali Roso,https://play-lh.googleusercontent.com/a-/ALV-UjVZlllW2kDCzz64RUs3-4yVMPwQbr0Q53rpxTYlPLHo_k3hXflo,sesuai dengan kebutuhan Gen Z,5,0,2.46.0,2025-09-04 07:10:48,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fista",2025-09-04 07:40:25,2.46.0,BRImo
7364f191-455b-46dc-9ba8-74b44bc607e1,Wulan Dalia,https://play-lh.googleusercontent.com/a-/ALV-UjXW7gC0eukJuUWCH98yUTAlDoe_7gV6Z6EzklOUBo6AZC88FDM,bagus sekali,5,0,2.87.1,2025-09-04 07:10:41,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fista",2025-09-04 07:37:04,2.87.1,BRImo
522c8b38-0575-4afc-90ba-e051dc4e3dc7,Tutik Herasti,https://play-lh.googleusercontent.com/a/ACg8ocKebyZjSW5zJoXRKb9sxQU2Ht-e1kHnCYj7JuednxK3f-Arfg=mo,ok,5,0,2.87.1,2025-09-04 07:07:59,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 07:45:08,2.87.1,BRImo
50536487-a8dc-4577-8e5e-fc0ab437e034,Henhenz Fajero,https://play-lh.googleusercontent.com/a-/ALV-UjWryeJgWhaGdN6sBXECncHoz7yZPMy79nNECVHqbhCwd4tKltlL,"ini kenapa aplikasi brimo nya malah error stlh di update. Harusnya kan jadi lebih baik, kenapa malah begini???",1,0,,2025-09-04 07:07:04,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan melakukan pembuatan laporan melalui email callbri@bri.co.id. Tks~Fista",2025-09-04 07:35:48,,BRImo
2e5db921-01d2-4737-950f-f751a2b7ff5e,Toto Sudiarto,https://play-lh.googleusercontent.com/a/ACg8ocI5_u6NAebFImaBM4yudR-qXyZkLzsph1DRqQTDtGNan0uQaw=mo,ternyata gampang,5,0,2.87.1,2025-09-04 07:06:28,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fista",2025-09-04 07:38:43,2.87.1,BRImo
46f74ccb-6841-4683-9401-e0fdae0d4f5b,Agustian Yunus,https://play-lh.googleusercontent.com/a/ACg8ocI-hPupHCAV94Fbv9n1cVs3gMg4vBG9qQM7URVzJxtMTH1gUQ=mo,"terlalu ribet skrg brimo banyak aturan tapi fungsi ny tambah bobrok kya Angota ""DPR"" banyak aturan tapi fungsi nny bobrok semua kinerja ny gx mewakili rakyat sama nih brimo juga gax bisa manjain nasabahnya malah bikin ribet ajah parah2!",5,0,,2025-09-04 07:04:34,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Luis",2025-09-04 07:43:25,,BRImo
e61df7eb-60e2-4d97-a0c7-ce8847a94fca,abg tua,https://play-lh.googleusercontent.com/a/ACg8ocLgnEoLz0KeFmgw-nZl_09QyLCZvi2NOEWQnJFGtheVQwBy=mo,mantap,5,0,,2025-09-04 06:58:23,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fista",2025-09-04 07:38:01,,BRImo
9b002b02-b75c-4795-8daf-97fffd9c8399,Siska Ayu,https://play-lh.googleusercontent.com/a/ACg8ocLNmFDjK_kYa5fZaT5JoYP-6LJ6wgWdUb7qzxfjDTyy6rG66w=mo,mudah pemakaian simpel,5,0,2.87.1,2025-09-04 06:51:22,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Tingkatkan terus transaksi perbankan Sobat BRI dengan BRImo. Tks~Caca",2025-09-04 07:00:00,2.87.1,BRImo
4eb4a47e-da59-4fa5-9223-889c3d5c1c82,Iqbal Chan,https://play-lh.googleusercontent.com/a/ACg8ocKlJo2ORHIxQy4N-ASqtfIId5zyNjcuXseGknynYGVvzJhC8Q=mo,simpel,5,0,2.87.1,2025-09-04 06:49:09,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Caca",2025-09-04 07:02:04,2.87.1,BRImo
4741f833-d1de-436a-81d2-1d30142bbd07,Rikejerike Jerike,https://play-lh.googleusercontent.com/a/ACg8ocLsWt1n_G3bpwVgYZiBf-T3ElrAYj9gKlnaAV6lD6IpUGII9w=mo,recomend donk...mempermudah saya dalam transaksi,5,0,2.87.1,2025-09-04 06:47:28,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Najwa",2025-09-04 06:58:14,2.87.1,BRImo
cac64029-2c17-4870-9341-5686b6797ab1,Irkham Vimansyata,https://play-lh.googleusercontent.com/a-/ALV-UjWVENnRFGvvw3hPQ6uPtH1Iz1MNFE1FqKphNgQDzIseICIPNtAi,gampang dan mudah di gunakan apknya,5,0,2.87.1,2025-09-04 06:43:50,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fista",2025-09-04 07:02:31,2.87.1,BRImo
9c8e8f5a-c410-4044-8cc5-c02dc61eca5c,cindy hulu,https://play-lh.googleusercontent.com/a-/ALV-UjUJCq-bXGQ_tY8QHeyx1sRwDiCF2D2I8VZvtqRcm8o7WLSILfEN,Good,5,0,2.87.1,2025-09-04 06:37:45,"Hi, thank you for your review ☺️. We hope the BRImo app continues to make your banking activities easier. Tks~Fiza",2025-09-04 07:03:30,2.87.1,BRImo
561904b6-15e3-42a1-b0d5-eaccd9b8b43e,Yunda Safrizal,https://play-lh.googleusercontent.com/a-/ALV-UjUecF9vcPG83LBVDshNKhy_PVBxIAhsDCrImUzM6am9O6ge09fp,ok,5,0,2.87.1,2025-09-04 06:26:20,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Tingkatkan terus transaksi perbankan Sobat BRI dengan BRImo. Tks~Caca",2025-09-04 06:30:40,2.87.1,BRImo
60b71652-eda6-4e24-894c-01eb132b923a,Rizal Hendra,https://play-lh.googleusercontent.com/a/ACg8ocLf_3Au3MQaN_5M-mFm0FkYXTJkU9fBENrE0vfIGzYm3ScJ_g=mo,puas sekali,5,0,2.87.1,2025-09-04 06:15:28,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Najwa",2025-09-04 06:34:34,2.87.1,BRImo
7dcdc739-48d3-4505-9c49-bb60620c76a7,Ria Beribe,https://play-lh.googleusercontent.com/a/ACg8ocKE3Iqa3UfGulwbba7clOuMRlS2U3P6uUqeXCYFuVkZavtMHg=mo,"sangat membantu, tapi potongannya trlalu besar",5,0,2.87.1,2025-09-04 06:14:44,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Najwa",2025-09-04 06:31:30,2.87.1,BRImo
c37f690e-3bb6-46d8-b97f-1b3b171c24b0,zulmasdi masdi,https://play-lh.googleusercontent.com/a-/ALV-UjXqEmvhK2VmneMBbvu-AJCXN6u-aaymLXf5J3n63LmEkkpQXtcD,Dengan brimo semua jadi mudah dan lancar,5,0,2.87.1,2025-09-04 06:00:01,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 06:28:31,2.87.1,BRImo
446e2167-3820-4b5f-8e27-c49df10cbd9d,Adi lipro,https://play-lh.googleusercontent.com/a-/ALV-UjXDz_KbnIaWAxcrsUH0UM16ZnnS8LkgDK_4C5X4-A-0eMG8cwI,ok,5,0,2.87.1,2025-09-04 05:57:28,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Tingkatkan terus transaksi perbankan Sobat BRI dengan BRImo. Tks~Caca",2025-09-04 06:35:10,2.87.1,BRImo
2d72bb4b-8371-47ac-9740-77784e5516e7,Atik Supriyanto,https://play-lh.googleusercontent.com/a-/ALV-UjXYEN24kZF1qvFKgSWFu9PVDNXZbQdXqBKtuSolOfR7qHyNJL0,alhamdulillah transaksi semakin mudah,5,0,,2025-09-04 05:56:00,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Caca",2025-09-04 06:18:17,,BRImo
3b141d89-c35f-47e8-8247-f01e94f3d8df,Bejo Kang Utomo,https://play-lh.googleusercontent.com/a-/ALV-UjVGgyV98TSYhtVsDS-lBXZ6ZJZQl6gIw0JTk7aDv44U-6Q4_I2b,terimakasih,5,0,2.87.1,2025-09-04 05:54:20,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Winni",2025-09-04 06:15:29,2.87.1,BRImo
bff742b1-a20b-4fd5-bd3d-48b6c99c9bca,Hani Fatul Sahlia,https://play-lh.googleusercontent.com/a/ACg8ocK77YqkHCvw7Y_kWxPPMekYT0OF1-bQho0Pav_D0LfXfP3bMw=mo,"Mau transaksi selalu muncul tulisan ""demi keamanan dan kenyamanan bertransaksi BLA BLA BLA"" maaf Binta 1 dulu, tolong perbaikannya",1,0,,2025-09-04 05:47:34,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Guna tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Winni",2025-09-04 06:16:54,,BRImo
017e5960-9751-44d7-aa34-51f21b49fa2b,Nuri Halifah,https://play-lh.googleusercontent.com/a/ACg8ocJCJjGLZRGZfWee29sWQ4Z2KrUXMMI6SGYxLHB75d3gFDB1Tg=mo,sangat mudah untuk bertransaksi dimanapun kapan pun,5,0,2.87.1,2025-09-04 05:46:35,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 06:16:02,2.87.1,BRImo
9c25c6f7-d632-4db3-945f-a5d570ad4ce2,flower home,https://play-lh.googleusercontent.com/a/ACg8ocI0tGGcZ0TgnqUz6Wdurfy0044tfPzHsyf_b0O4AMmKw6FtQA=mo,good,5,0,2.87.1,2025-09-04 05:27:17,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Caca",2025-09-04 06:14:59,2.87.1,BRImo
33b1dd6e-6399-4a6b-9d6f-354200bd39aa,Arman Apple,https://play-lh.googleusercontent.com/a-/ALV-UjVSj-fOCqQXmW2oS-5V29uwSRTLQ77wKZAh1eu-4kI2bsJvSfOY,nice,5,0,2.87.1,2025-09-04 05:20:18,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Belin",2025-09-04 06:12:14,2.87.1,BRImo
26008b9d-f833-4b6f-b43e-5755ff567fd0,Ansar hidayat Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjVwxoBqgvM9cbyKB7l1vc8Ekj-PIj5gkXdGJ3dsqR80nlYlE88,sangat bagus,5,0,2.87.1,2025-09-04 05:18:38,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Belin",2025-09-04 06:17:12,2.87.1,BRImo
da5720c7-b70e-4aee-a213-c608c71ed30b,Endri Priyono,https://play-lh.googleusercontent.com/a-/ALV-UjXKBBqu1LKpl7uZw914yqP1CzAHdHp3fi73ofzuc46Mp9uedBLn,sangat membantu Terima kasih,4,0,2.87.1,2025-09-04 05:09:03,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 06:09:28,2.87.1,BRImo
71edcdad-5c72-4ca8-9278-2fbd4269d570,chandra rio,https://play-lh.googleusercontent.com/a-/ALV-UjWKIRwOqxeouZGFd9UYqAabC4lLy4g8S7D3dyvtEcr8ajmawQxR,bagus,5,0,2.87.1,2025-09-04 05:07:31,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 06:11:27,2.87.1,BRImo
81ef2c18-3bc5-4c48-82c6-d463fe558b45,suharjo tadewa,https://play-lh.googleusercontent.com/a-/ALV-UjVck6Ulnr3UqSGgUlFbtGXbNR-6NBuroxphMW-NgzEYXtxTVng,saya sangat terbantu dgnaplikasi ini karena saya TDK perlu kekantor untuk yhtransaksi,4,0,2.87.1,2025-09-04 05:04:42,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Winni",2025-09-04 06:13:51,2.87.1,BRImo
e7625500-4fb2-4229-91c4-a415f583bccb,Senerize Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjUzsqcIyr0w3Gxl-WYdSvAo1p_mVAlarCYI2r_w-5vwdBr7Dydq,nantap,5,0,2.87.1,2025-09-04 05:03:36,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 06:10:24,2.87.1,BRImo
cdda2b43-b3cd-4411-b104-83dcca4719ae,Hirotaka Masamune,https://play-lh.googleusercontent.com/a/ACg8ocL-Eok04aaMvW3UozNqGJ4M_37CMATR554ZAn6wWE5yrrFafw=mo,good,5,0,2.87.1,2025-09-04 04:38:26,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Winni",2025-09-04 06:07:40,2.87.1,BRImo
35aa3cd6-9902-40f3-b410-18d02c53cb90,mumar sidiq,https://play-lh.googleusercontent.com/a-/ALV-UjXL5ZmQGeXRfTrTXCeadUgTnF7GEdMwEj1UvNleLMedDfnTWEsA,jadi tidak bisa transaksi,2,0,2.87.1,2025-09-04 04:28:59,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Najwa",2025-09-04 06:07:14,2.87.1,BRImo
da30c55a-bb7c-49e9-b4bd-de8247ef59cd,sawedial 75,https://play-lh.googleusercontent.com/a-/ALV-UjXQXCQA38EKZhawXIdoiipPUBW1MAV0zfPfe0lvt-RLjQ-KrG0,sangat membantu dan semoga kuat menjaga kerahasiaan nasabah dari para hacker,5,0,,2025-09-04 04:28:54,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Najwa",2025-09-04 06:05:18,,BRImo
314d055c-e9c9-4155-ac33-542504708549,BETMAN ANTONIUS SIMBOLON,https://play-lh.googleusercontent.com/a-/ALV-UjVoLMvYuLMG6ZpbVG7WMeWIR4jzGvZ6VexAvEP6A0cxP9mTbQK1,👍🏻mantap,5,0,2.85.0,2025-09-04 04:03:24,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Belin",2025-09-04 06:09:44,2.85.0,BRImo
37e9165e-b491-4baa-b66f-4f7564a17abe,Ismi Nihayatul,https://play-lh.googleusercontent.com/a/ACg8ocKlyQ5De7RN99qSS0vr6dnTaHki3tJlileV3NhnVaPGINFiHg=mo,baguss,4,0,2.87.1,2025-09-04 03:23:50,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-04 06:08:31,2.87.1,BRImo
4ad12838-04d8-4b08-bb08-25a4238b0a37,Nur rohman,https://play-lh.googleusercontent.com/a/ACg8ocJnA6QZCIDwzrR0_9yvqbJCH6Xbu-0hMjLcwM4FJrT2o2R4hA=mo,terbaikkkkkkkk bgttt,5,0,2.87.1,2025-09-04 03:03:06,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Najwa",2025-09-04 06:01:50,2.87.1,BRImo
2c5f0667-ebca-4c69-b44d-3df05ba01ce7,Pratama Andi,https://play-lh.googleusercontent.com/a-/ALV-UjVtwWOV_ULb4Vju3Bz1DpwlHgTQvA5MjF06_gn3apP38MRoU3TD,gara gara otp nya telat jd keblokir .. akun ku tolong donk ya,2,0,2.87.1,2025-09-04 02:56:46,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Caca",2025-09-04 06:13:04,2.87.1,BRImo
b99cef52-1587-477e-924b-ef34eb59fb73,Cahyo Ws,https://play-lh.googleusercontent.com/a-/ALV-UjVC5STHasz5LNp9QxY1HnvCfxWWLhnnSq12ThkqBhWNIczXjFc5,Good,5,0,2.87.1,2025-09-04 02:36:40,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Pras",2025-09-04 03:06:01,2.87.1,BRImo
a0526aca-23b2-4ed6-a015-a3ac74d15626,Raden ArifinJR,https://play-lh.googleusercontent.com/a/ACg8ocJTvQFLC-vaPZhOT5KYTgb90qb3w48L72GqFrWuAMxQ2fLoRQ=mo,"sangat puas untuk selama ini,jarang ada gangguan",5,0,2.87.1,2025-09-04 02:27:49,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Pras",2025-09-04 03:06:30,2.87.1,BRImo
a8dc2933-9d8d-4f20-a698-f8b124fdb8e9,nova fitria,https://play-lh.googleusercontent.com/a/ACg8ocKK_jN8v-CT9CgjHIJrAPwn2Hlmy_BxOEW6E8ocHyVo3SZssg=mo,banyak fitur menarik,5,0,,2025-09-04 02:15:32,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Pras",2025-09-04 03:07:32,,BRImo
8269266c-13b1-48be-be11-a1fc8b188e51,#Sobat Ngodi,https://play-lh.googleusercontent.com/a-/ALV-UjX9bcG1TAsPzxySwlvMT5Nqzde4nxw99XB0DvIjky8kvC40JrA,bagus mudahkan,5,0,2.87.1,2025-09-04 02:13:40,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Pras",2025-09-04 03:08:19,2.87.1,BRImo
acde8dce-ad0a-4f10-8bd2-26376690be94,Donny Christianto,https://play-lh.googleusercontent.com/a-/ALV-UjXzkLfe1bvth21PrxpjUqw-LgAgy0pBBIRiFx-OGZWPSU4wOQOY,apa sih tujuannya ngasih notif tengah malam mulu. terlalu banyak notif yg gak penting.,1,0,2.87.1,2025-09-04 01:39:04,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Pras",2025-09-04 03:07:03,2.87.1,BRImo
ae344047-28b0-42d1-8ebe-18b7ffa4d502,Irpan Alkatiri,https://play-lh.googleusercontent.com/a-/ALV-UjWSxprSEnn1xFMiIZz-YCdb3yrZj2BqK3UtB2nCP9kiOGKO4htU,sangat membantu untuk saya membuka usaha jasa BRI LINK,5,0,2.87.1,2025-09-04 01:30:42,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Pras",2025-09-04 03:05:30,2.87.1,BRImo
05eeb577-0fcd-4a60-b22c-971faa68bfdd,Ifinur Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocLrAGfB8yfGMYvlrFZhoRvne9ZrOyKs5wkb7j4XEUITyG0NlQ=mo,makasih sangat membantu sekali,5,0,2.87.1,2025-09-04 01:11:47,"Hai Sobat BRI, terima kasih atas ulasannya, tingkatkan terus transaksi perbankan Sobat BRI dengan BRImo. Tks~Bowo",2025-09-04 01:49:50,2.87.1,BRImo
